#Time	 Transmitted Flux
3898	8.08104e-07
3899	8.07755e-07
3900	8.07401e-07
3901	8.07042e-07
3902	8.06679e-07
3903	8.06311e-07
3904	8.05938e-07
3905	8.05561e-07
3906	8.05179e-07
3907	8.04792e-07
3908	8.04401e-07
3909	8.04006e-07
3910	8.03607e-07
3911	8.03204e-07
3912	8.02797e-07
3913	8.02386e-07
3914	8.01972e-07
3915	8.01554e-07
3916	8.01133e-07
3917	8.00709e-07
3918	8.00281e-07
3919	7.99851e-07
3920	7.99418e-07
3921	7.98982e-07
3922	7.98544e-07
3923	7.98103e-07
3924	7.97661e-07
3925	7.97217e-07
3926	7.96771e-07
3927	7.96323e-07
3928	7.95875e-07
3929	7.95425e-07
3930	7.94974e-07
3931	7.94522e-07
3932	7.9407e-07
3933	7.93617e-07
3934	7.93164e-07
3935	7.92711e-07
3936	7.92259e-07
3937	7.91806e-07
3938	7.91355e-07
3939	7.90904e-07
3940	7.90454e-07
3941	7.90005e-07
3942	7.89557e-07
3943	7.89111e-07
3944	7.88667e-07
3945	7.88225e-07
3946	7.87785e-07
3947	7.87347e-07
3948	7.86911e-07
3949	7.86478e-07
3950	7.86048e-07
3951	7.85621e-07
3952	7.85197e-07
3953	7.84776e-07
3954	7.84359e-07
3955	7.83945e-07
3956	7.83535e-07
3957	7.83128e-07
3958	7.82725e-07
3959	7.82327e-07
3960	7.81932e-07
3961	7.81541e-07
3962	7.81155e-07
3963	7.80773e-07
3964	7.80395e-07
3965	7.80022e-07
3966	7.79653e-07
3967	7.79289e-07
3968	7.78929e-07
3969	7.78573e-07
3970	7.78222e-07
3971	7.77875e-07
3972	7.77532e-07
3973	7.77194e-07
3974	7.7686e-07
3975	7.76531e-07
3976	7.76206e-07
3977	7.75884e-07
3978	7.75567e-07
3979	7.75254e-07
3980	7.74944e-07
3981	7.74639e-07
3982	7.74336e-07
3983	7.74038e-07
3984	7.73743e-07
3985	7.73451e-07
3986	7.73162e-07
3987	7.72876e-07
3988	7.72594e-07
3989	7.72313e-07
3990	7.72036e-07
3991	7.71761e-07
3992	7.71488e-07
3993	7.71218e-07
3994	7.70949e-07
3995	7.70683e-07
3996	7.70418e-07
3997	7.70154e-07
3998	7.69892e-07
3999	7.69632e-07
