#Time	 Transmitted Flux
3904	1.53522e-06
3905	1.5343e-06
3906	1.5333e-06
3907	1.53221e-06
3908	1.53104e-06
3909	1.52979e-06
3910	1.52846e-06
3911	1.52704e-06
3912	1.52553e-06
3913	1.52395e-06
3914	1.52228e-06
3915	1.52054e-06
3916	1.51871e-06
3917	1.5168e-06
3918	1.51481e-06
3919	1.51274e-06
3920	1.51059e-06
3921	1.50836e-06
3922	1.50606e-06
3923	1.50367e-06
3924	1.50121e-06
3925	1.49867e-06
3926	1.49606e-06
3927	1.49337e-06
3928	1.49061e-06
3929	1.48777e-06
3930	1.48485e-06
3931	1.48186e-06
3932	1.4788e-06
3933	1.47567e-06
3934	1.47246e-06
3935	1.46919e-06
3936	1.46584e-06
3937	1.46242e-06
3938	1.45894e-06
3939	1.45538e-06
3940	1.45176e-06
3941	1.44807e-06
3942	1.44431e-06
3943	1.44049e-06
3944	1.4366e-06
3945	1.43265e-06
3946	1.42863e-06
3947	1.42455e-06
3948	1.42041e-06
3949	1.41621e-06
3950	1.41194e-06
3951	1.40762e-06
3952	1.40323e-06
3953	1.39879e-06
3954	1.39429e-06
3955	1.38973e-06
3956	1.38512e-06
3957	1.38045e-06
3958	1.37573e-06
3959	1.37095e-06
3960	1.36612e-06
3961	1.36123e-06
3962	1.3563e-06
3963	1.35132e-06
3964	1.34628e-06
3965	1.3412e-06
3966	1.33607e-06
3967	1.33089e-06
3968	1.32567e-06
3969	1.3204e-06
3970	1.31508e-06
3971	1.30973e-06
3972	1.30433e-06
3973	1.29889e-06
3974	1.2934e-06
3975	1.28788e-06
3976	1.28232e-06
3977	1.27672e-06
3978	1.27109e-06
3979	1.26542e-06
3980	1.25971e-06
3981	1.25397e-06
3982	1.2482e-06
3983	1.2424e-06
3984	1.23656e-06
3985	1.2307e-06
3986	1.2248e-06
3987	1.21888e-06
3988	1.21294e-06
3989	1.20697e-06
3990	1.20097e-06
3991	1.19495e-06
3992	1.18891e-06
3993	1.18285e-06
3994	1.17677e-06
3995	1.17067e-06
3996	1.16455e-06
3997	1.15842e-06
3998	1.15227e-06
3999	1.14611e-06
